"CA1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population (number of persons) 1/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
48620,"Wichita, KS (Metropolitan Statistical Area)",449051,447283,441929,437170,438655,445506,450230,457265,460059,463740,471185,478352,485677,489883,489678,492652,496168,498385,503923,509395,516224,520465,527868,537981,544645,548229,551873,557473,564862,574469,578580,580911,584043,588719,590712,593004,596270,601501,608816,617142,627215,631907,633367,636319,638643,641480,644610
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",136264,134547,135914,134213,132776,135739,136058,139008,138389,137175,137384,138486,140309,142833,144114,144209,144471,144842,142433,141380,140953,140303,139070,138786,141403,143986,147740,151170,151480,151206,151374,151847,150770,150995,150694,152033,151152,151596,150641,150287,150768,151649,150378,151085,151686,152144,150780
48700,"Williamsport, PA (Metropolitan Statistical Area)",112886,113547,115429,115443,116542,117354,117985,118684,117927,118274,119588,118271,117455,117354,117083,116627,115787,115613,116750,117756,118673,118876,120068,121303,122141,122273,121825,121333,120983,120590,120182,119851,118930,118344,118108,117911,117530,116983,116524,116147,116081,116204,116697,117314,116717,116503,116048
48900,"Wilmington, NC (Metropolitan Statistical Area)",99226,101837,105562,110029,113741,116500,118805,120568,122652,122115,123292,126245,127918,130392,131827,133911,136404,139471,142160,143969,146223,150226,155570,159904,165895,172233,179144,185496,191148,196533,199312,202099,205996,210563,214877,222498,230897,238272,243520,248260,251814,255648,259262,263091,268292,272671,277969
49020,"Winchester, VA-WV (Metropolitan Statistical Area)*",55450,55578,57715,58191,59398,61566,62987,64015,65849,67918,69124,69435,70125,70891,71263,71897,72562,73828,76112,78717,81456,84964,86981,88657,90652,92848,94698,96479,98202,99949,101429,103626,106252,108945,111464,114383,117847,121229,123863,125728,127333,128694,130014,130981,132127,133291,133836
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",372620,379270,388244,397369,402778,407337,411650,416569,422231,430074,437876,444515,449284,453824,457356,462248,468149,471586,479157,482283,485397,490034,496463,503138,512062,521836,530693,540712,549576,557410,563928,571210,578186,584321,588964,594765,602805,613494,623068,632186,637688,641399,644697,647636,651290,655195,659330
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",717673,723625,729613,730558,735701,734725,733288,730817,730608,739765,741446,739491,741103,742351,741465,749409,757692,765781,778071,793074,808224,813391,812492,813137,817597,822735,825647,830128,836766,844368,853319,861697,871081,879568,887129,892171,896901,902123,905524,908735,913363,918934,922298,924255,928132,931802,935536
49420,"Yakima, WA (Metropolitan Statistical Area)",141416,145600,148017,150541,150902,155229,159209,162074,164202,166436,168987,173118,175218,176825,179248,180209,181321,180961,181707,185454,187574,189454,193904,198983,204266,208963,212601,214951,217201,219748,221573,222615,222757,223402,225161,227280,228570,230617,232733,235272,239604,244313,246326,246844,247342,247698,248830
49620,"York-Hanover, PA (Metropolitan Statistical Area)",269277,273427,278991,282646,286122,288739,292808,297047,300642,305545,310297,313599,315266,315972,316125,319582,320150,322055,325922,330944,336068,340810,346209,351046,356156,361092,365997,369781,372706,375810,378905,382743,385773,389692,395093,401403,409066,418043,424919,429399,433022,435539,436902,437833,439521,441177,442867
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",659506,665569,670741,681278,668722,675013,662274,666754,667417,664956,658231,658600,652946,649503,644566,637279,631445,625219,619212,615749,615048,613980,615462,617681,618328,617253,615595,614369,611902,609286,605978,602227,599116,594958,592016,588478,584222,580420,575543,570952,568156,564878,562514,559062,556246,553510,549885
49700,"Yuba City, CA (Metropolitan Statistical Area)",86435,87104,88345,87505,89980,91363,92830,95979,96962,98325,100611,102388,103831,106405,108483,109052,110929,112256,114554,116916,119714,123499,126677,129886,131950,134518,135323,136160,136425,137016,138097,139564,141387,144262,147404,150226,155049,160384,163720,165628,165973,167159,167229,167425,168324,169487,170955
49740,"Yuma, AZ (Metropolitan Statistical Area)*",59800,61415,64853,67150,68685,71396,69434,76476,79454,80680,83512,91393,91834,93878,84027,85373,87572,90505,92684,97064,103380,108063,111967,118660,124892,127975,131776,137248,143896,149065,155665,160576,162873,165398,168003,172824,178816,183848,187357,191202,193714,197069,202628,202375,202173,203483,204275
Legend / Footnotes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/ Census Bureau midyear population estimates. Estimates for 2010-2015 reflect county population estimates available as of March 2016.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Municipality and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area. Petersburg Borough was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area for 2013 forward. Prince of Wales-Hyder Census Area added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough reflects the geographic boundaries of the former Petersburg Census Area. Wade Hampton Census Area was renamed Kusilvak Census Area on July 1, 2015.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note-- All dollar estimates are in current dollars (not adjusted for inflation).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Last updated: November 17, 2016-- new estimates for 2015; revised estimates for 1998-2014.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
